Source,Type,Target,Weight
Somerset_3H6,Undirected,MESSENGERS.X.5_3H6,1
Hastings_3H6,Undirected,Huntsman_3H6,1
Hastings_3H6,Undirected,MayorOfYork_3H6,1
Hastings_3H6,Undirected,Montgomery_3H6,1
Hastings_3H6,Undirected,SOLDIERS.YORK.0.1_3H6,1
Hastings_3H6,Undirected,SOLDIERS.YORK_3H6,1
Hastings_3H6,Undirected,ALDERMEN_3H6,1
Hastings_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
WATCHMEN.1_3H6,Undirected,WATCHMEN.2_3H6,1
WATCHMEN.1_3H6,Undirected,WATCHMEN.3_3H6,1
WATCHMEN.2_3H6,Undirected,WATCHMEN.3_3H6,1
MayorOfYork_3H6,Undirected,Montgomery_3H6,1
MayorOfYork_3H6,Undirected,SOLDIERS.YORK.0.1_3H6,1
MayorOfYork_3H6,Undirected,SOLDIERS.YORK_3H6,1
MayorOfYork_3H6,Undirected,ALDERMEN_3H6,1
MayorOfYork_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
Montgomery_3H6,Undirected,SOLDIERS.YORK.0.1_3H6,1
Montgomery_3H6,Undirected,SOLDIERS.YORK_3H6,1
Montgomery_3H6,Undirected,ALDERMEN_3H6,1
Montgomery_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
SOLDIERS.YORK.0.1_3H6,Undirected,SOLDIERS.YORK_3H6,1
SOLDIERS.YORK.0.1_3H6,Undirected,ALDERMEN_3H6,1
SOLDIERS.YORK.0.1_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
SOLDIERS.YORK_3H6,Undirected,ALDERMEN_3H6,1
SOLDIERS.YORK_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
ALDERMEN_3H6,Undirected,SOLDIERS.MONTGOMERY_3H6,1
MESSENGERS.1_3H6,Undirected,MESSENGERS.2_3H6,1
MESSENGERS.1_3H6,Undirected,Somerville_3H6,1
MESSENGERS.2_3H6,Undirected,Somerville_3H6,1
